"","FileName","SourceFile","ExifToolVersion","Directory","FileSize","FileModifyDate","FileAccessDate","FileCreateDate","FilePermissions","FileType","FileTypeExtension","MIMEType","JFIFVersion","ResolutionUnit","XResolution","YResolution","ImageWidth","ImageHeight","EncodingProcess","BitsPerSample","ColorComponents","YCbCrSubSampling","ImageSize","Megapixels","image_class","latitude","longitude","datetime"
"1","10067509353_868c3a98f8_b.jpg","10067509353_868c3a98f8_b.jpg",11.4,".",92966,"2020:08:28 17:23:08-04:00","2020:08:30 11:53:16-04:00","2020:08:30 11:53:16-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1024,576,0,8,3,"2 2","1024 576",0.589824,"fur",NA,NA,NA
"2","10067511274_d46bda1f56_b.jpg","10067511274_d46bda1f56_b.jpg",11.4,".",127864,"2020:08:28 17:29:38-04:00","2020:08:30 11:53:29-04:00","2020:08:30 11:53:29-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1024,576,0,8,3,"2 2","1024 576",0.589824,"fur",NA,NA,NA
"3","10067786503_5d641ee053_b.jpg","10067786503_5d641ee053_b.jpg",11.4,".",98569,"2020:08:28 17:29:36-04:00","2020:08:30 11:53:29-04:00","2020:08:30 11:53:29-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1024,576,0,8,3,"2 2","1024 576",0.589824,"fur",NA,NA,NA
"4","10082615124_2ae800ccf5_b.jpg","10082615124_2ae800ccf5_b.jpg",11.4,".",94258,"2020:08:28 17:31:13-04:00","2020:08:30 11:53:13-04:00","2020:08:30 11:53:13-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1024,576,0,8,3,"2 2","1024 576",0.589824,"elephant",NA,NA,NA
"5","10083014806_9fc4f79368_b.jpg","10083014806_9fc4f79368_b.jpg",11.4,".",96428,"2020:08:28 17:25:57-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1024,509,0,8,3,"2 2","1024 509",0.521216,"NonSeal",NA,NA,NA
"6","11212670444_e611f777cd_h.jpg","11212670444_e611f777cd_h.jpg",11.4,".",80999,"2020:08:28 17:28:40-04:00","2020:08:30 11:53:07-04:00","2020:08:30 11:53:07-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"weddell",NA,NA,NA
"7","11212679465_95a27c1832_h.jpg","11212679465_95a27c1832_h.jpg",11.4,".",116912,"2020:08:28 17:20:48-04:00","2020:08:30 11:53:18-04:00","2020:08:30 11:53:18-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"weddell",NA,NA,NA
"8","11212821143_7720e907fe_h.jpg","11212821143_7720e907fe_h.jpg",11.4,".",157628,"2020:08:28 17:30:12-04:00","2020:08:30 11:53:07-04:00","2020:08:30 11:53:07-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1066,1600,0,8,3,"2 2","1066 1600",1.7056,"weddell",NA,NA,NA
"9","11212906545_12af41d8a3_h.jpg","11212906545_12af41d8a3_h.jpg",11.4,".",71059,"2020:08:28 17:23:39-04:00","2020:08:30 11:53:19-04:00","2020:08:30 11:53:19-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"10","11212918374_0b146c807a_h.jpg","11212918374_0b146c807a_h.jpg",11.4,".",65429,"2020:08:28 17:23:20-04:00","2020:08:30 11:53:08-04:00","2020:08:30 11:53:08-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"11","11212927094_c32e9d0f5b_h.jpg","11212927094_c32e9d0f5b_h.jpg",11.4,".",66721,"2020:08:28 17:23:51-04:00","2020:08:30 11:53:13-04:00","2020:08:30 11:53:13-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"12","11212945464_35a1f36377_h.jpg","11212945464_35a1f36377_h.jpg",11.4,".",87317,"2020:08:28 17:24:45-04:00","2020:08:30 11:53:27-04:00","2020:08:30 11:53:27-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"13","11212950256_fb773edd41_h.jpg","11212950256_fb773edd41_h.jpg",11.4,".",74875,"2020:08:28 17:30:43-04:00","2020:08:30 11:53:08-04:00","2020:08:30 11:53:08-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"14","11212974315_dffa38d086_h.jpg","11212974315_dffa38d086_h.jpg",11.4,".",119667,"2020:08:28 17:24:26-04:00","2020:08:30 11:53:13-04:00","2020:08:30 11:53:13-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"15","11212986035_b9e0cf0a5b_h.jpg","11212986035_b9e0cf0a5b_h.jpg",11.4,".",106300,"2020:08:28 17:21:35-04:00","2020:08:30 11:53:27-04:00","2020:08:30 11:53:27-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"16","11213079033_7df8322591_h.jpg","11213079033_7df8322591_h.jpg",11.4,".",139725,"2020:08:28 17:23:36-04:00","2020:08:30 11:53:08-04:00","2020:08:30 11:53:08-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"17","11213089703_2f22d251ab_h.jpg","11213089703_2f22d251ab_h.jpg",11.4,".",112553,"2020:08:28 17:24:52-04:00","2020:08:30 11:53:08-04:00","2020:08:30 11:53:08-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1600,1066,0,8,3,"2 2","1600 1066",1.7056,"elephant",NA,NA,NA
"18","11660130215_e2c89890f4_o.jpg","11660130215_e2c89890f4_o.jpg",11.4,".",349161,"2020:08:28 17:26:27-04:00","2020:08:30 11:53:16-04:00","2020:08:30 11:53:16-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1575,0,8,3,"2 2","2100 1575",3.3075,"fur","-62.3801833333333","-59.5458972222222","2005:02:11 21:15:50"
"19","11660220115_52b9d5fd7a_o.jpg","11660220115_52b9d5fd7a_o.jpg",11.4,".",339542,"2020:08:28 17:21:18-04:00","2020:08:30 11:53:16-04:00","2020:08:30 11:53:16-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1400,0,8,3,"2 2","2100 1400",2.94,"fur","-62.9452333333333","-60.6665027777778","2005:02:17 09:40:13"
"20","11660228605_08b512df26_o.jpg","11660228605_08b512df26_o.jpg",11.4,".",313490,"2020:08:28 17:29:19-04:00","2020:08:30 11:53:10-04:00","2020:08:30 11:53:10-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1400,0,8,3,"2 2","2100 1400",2.94,"leopard","-62.9452333333333","-60.6665027777778","2005:02:17 09:42:31"
"21","11660479214_970b1d974d_o.jpg","11660479214_970b1d974d_o.jpg",11.4,".",318685,"2020:08:28 17:28:18-04:00","2020:08:30 11:53:13-04:00","2020:08:30 11:53:13-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1400,0,8,3,"2 2","2100 1400",2.94,"elephant","-62.3801833333333","-59.5458972222222","2005:02:11 18:03:14"
"22","11660489553_3eb860b7a5_o.jpg","11660489553_3eb860b7a5_o.jpg",11.4,".",292563,"2020:08:28 17:23:24-04:00","2020:08:30 11:53:30-04:00","2020:08:30 11:53:29-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1352,0,8,3,"2 2","2100 1352",2.8392,"leopard","-62.9452333333333","-60.6665027777778","2005:02:17 09:47:07"
"23","11660511974_0ee978c288_o.jpg","11660511974_0ee978c288_o.jpg",11.4,".",277909,"2020:08:28 17:27:28-04:00","2020:08:30 11:53:10-04:00","2020:08:30 11:53:10-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1575,0,8,3,"2 2","2100 1575",3.3075,"leopard","-65.142075","-64.2301944444445","2005:02:13 09:35:28"
"24","11660555484_9067f07935_o.jpg","11660555484_9067f07935_o.jpg",11.4,".",198708,"2020:08:28 17:20:52-04:00","2020:08:30 11:53:29-04:00","2020:08:30 11:53:29-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1400,0,8,3,"2 2","2100 1400",2.94,"fur","-62.9452333333333","-60.6665027777778","2005:02:17 08:29:46"
"25","11660951066_7c1dda1af5_o.jpg","11660951066_7c1dda1af5_o.jpg",11.4,".",205830,"2020:08:28 17:24:13-04:00","2020:08:30 11:53:19-04:00","2020:08:30 11:53:19-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1400,0,8,3,"2 2","2100 1400",2.94,"leopard","-65.142075","-64.2301944444445","2005:02:13 12:21:06"
"26","11661003506_c06ce88eca_o.jpg","11661003506_c06ce88eca_o.jpg",11.4,".",304076,"2020:08:28 17:24:16-04:00","2020:08:30 11:53:10-04:00","2020:08:30 11:53:10-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1400,0,8,3,"2 2","2100 1400",2.94,"leopard","-62.9452333333333","-60.6665027777778","2005:02:17 09:41:29"
"27","11661005726_3a414c52d6_o.jpg","11661005726_3a414c52d6_o.jpg",11.4,".",265286,"2020:08:28 17:21:45-04:00","2020:08:30 11:53:30-04:00","2020:08:30 11:53:30-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2100,1420,0,8,3,"2 2","2100 1420",2.982,"leopard","-62.9452333333333","-60.6665027777778","2005:02:17 09:42:02"
"28","12397393255_16d91bd064_o.jpg","12397393255_16d91bd064_o.jpg",11.4,".",285449,"2020:08:28 17:29:22-04:00","2020:08:30 11:53:07-04:00","2020:08:30 11:53:07-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4000,3000,0,8,3,"2 2","4000 3000",12,"weddell","-64.8268452777778","-62.6229094444444","2014:01:25 10:02:48"
"29","12397394115_e0842cecab_o.jpg","12397394115_e0842cecab_o.jpg",11.4,".",641427,"2020:08:28 17:25:40-04:00","2020:08:30 11:53:07-04:00","2020:08:30 11:53:07-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4000,3000,0,8,3,"2 2","4000 3000",12,"weddell","-64.8267908333333","-62.6227038888889","2014:01:25 10:02:28"
"30","12397848464_9ec8e0c8f2_o.jpg","12397848464_9ec8e0c8f2_o.jpg",11.4,".",584124,"2020:08:28 17:29:00-04:00","2020:08:30 11:53:31-04:00","2020:08:30 11:53:31-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4000,2248,0,8,3,"2 2","4000 2248",8.992,"weddell","-64.8268611111111","-62.6231758333333","2014:01:25 10:03:12"
"31","12554360935_a67aa6c12f_o.jpg","12554360935_a67aa6c12f_o.jpg",11.4,".",1533524,"2020:08:28 17:22:57-04:00","2020:08:30 11:53:07-04:00","2020:08:30 11:53:07-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"weddell","-62.5973083333333","-59.9095533333333","2014:01:14 07:14:12"
"32","12567787975_1cd4f7d8de_o.jpg","12567787975_1cd4f7d8de_o.jpg",11.4,".",1981864,"2020:08:28 17:21:41-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"weddell","-62.5973083333333","-59.9095333333333","2014:01:14 07:39:26"
"33","12567829085_09ec2a8a9f_o.jpg","12567829085_09ec2a8a9f_o.jpg",11.4,".",2963271,"2020:08:28 17:27:17-04:00","2020:08:30 11:53:18-04:00","2020:08:30 11:53:18-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"NonSeal","-62.597975","-59.90993","2014:01:14 07:33:35"
"34","12567833873_b7b8fc8c2e_o.jpg","12567833873_b7b8fc8c2e_o.jpg",11.4,".",526282,"2020:08:28 17:29:05-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2600,1733,0,8,3,"2 2","2600 1733",4.5058,"weddell","-62.5973083333333","-59.9095333333333","2014:01:14 07:37:35"
"35","12774567965_66e8edb805_o.jpg","12774567965_66e8edb805_o.jpg",11.4,".",1942796,"2020:08:28 17:27:24-04:00","2020:08:30 11:53:19-04:00","2020:08:30 11:53:19-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"leopard","-64.6761883333333","-62.007225","2014:01:15 05:23:48"
"36","12774675923_1ccbd1a244_o.jpg","12774675923_1ccbd1a244_o.jpg",11.4,".",1940104,"2020:08:28 17:30:49-04:00","2020:08:30 11:53:15-04:00","2020:08:30 11:53:15-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"leopard","-64.6761883333333","-62.007225","2014:01:15 05:23:53"
"37","12802040285_9e7046b34e_o.jpg","12802040285_9e7046b34e_o.jpg",11.4,".",1235267,"2020:08:28 17:26:02-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5383,3589,0,8,3,"2 2","5383 3589",19.319587,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:19:13"
"38","12802054945_cbc8778e85_o.jpg","12802054945_cbc8778e85_o.jpg",11.4,".",949345,"2020:08:28 17:29:41-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4870,3247,0,8,3,"2 2","4870 3247",15.81289,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:19:02"
"39","12802090985_29e66b5372_o.jpg","12802090985_29e66b5372_o.jpg",11.4,".",1016819,"2020:08:28 17:23:02-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5540,3693,0,8,3,"2 2","5540 3693",20.45922,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:13:11"
"40","12802100595_f061558312_o.jpg","12802100595_f061558312_o.jpg",11.4,".",624664,"2020:08:28 17:21:39-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4067,2711,0,8,3,"2 2","4067 2711",11.025637,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:13:10"
"41","12802120473_cb631e1513_o.jpg","12802120473_cb631e1513_o.jpg",11.4,".",831585,"2020:08:28 17:30:30-04:00","2020:08:30 11:53:14-04:00","2020:08:30 11:53:14-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4249,2833,0,8,3,"2 2","4249 2833",12.037417,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:19:20"
"42","12802172273_3385cb5912_o.jpg","12802172273_3385cb5912_o.jpg",11.4,".",1058584,"2020:08:28 17:22:45-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:13:12"
"43","12802206193_760193a62b_o.jpg","12802206193_760193a62b_o.jpg",11.4,".",356338,"2020:08:28 17:29:04-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3033,2022,0,8,3,"2 2","3033 2022",6.132726,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:13:06"
"44","12802226183_d3eb761d5c_o.jpg","12802226183_d3eb761d5c_o.jpg",11.4,".",1073290,"2020:08:28 17:21:47-04:00","2020:08:30 11:53:10-04:00","2020:08:30 11:53:10-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:13:04"
"45","12802273033_0058bdb0ec_o.jpg","12802273033_0058bdb0ec_o.jpg",11.4,".",1767033,"2020:08:28 17:24:29-04:00","2020:08:30 11:53:34-04:00","2020:08:30 11:53:34-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.5868883333333","-61.9716533333333","2014:01:15 07:07:51"
"46","12802565024_74857dfaf7_o.jpg","12802565024_74857dfaf7_o.jpg",11.4,".",1904891,"2020:08:28 17:30:28-04:00","2020:08:30 11:53:14-04:00","2020:08:30 11:53:14-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:09:33"
"47","12802611964_198ff779fb_o.jpg","12802611964_198ff779fb_o.jpg",11.4,".",2106658,"2020:08:28 17:27:55-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.5880583333333","-61.9736666666667","2014:01:15 07:07:21"
"48","12824231475_b3c292bbaf_o.jpg","12824231475_b3c292bbaf_o.jpg",11.4,".",1562119,"2020:08:28 17:30:38-04:00","2020:08:30 11:53:10-04:00","2020:08:30 11:53:10-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.4789466666667","-61.8267033333333","2014:01:15 07:48:03"
"49","12824678714_f4c665ef1b_o.jpg","12824678714_f4c665ef1b_o.jpg",11.4,".",1388129,"2020:08:28 17:23:52-04:00","2020:08:30 11:53:08-04:00","2020:08:30 11:53:08-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5616,3744,0,8,3,"2 2","5616 3744",21.026304,"crabeater","-64.4789466666667","-61.8267033333333","2014:01:15 07:45:32"
"50","13244945544_1dd2da7a0c_o.jpg","13244945544_1dd2da7a0c_o.jpg",11.4,".",609955,"2020:08:28 17:23:23-04:00","2020:08:30 11:53:15-04:00","2020:08:30 11:53:15-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3795,1785,0,8,3,"2 2","3795 1785",6.774075,"leopard","-64.13989","-60.9226816666667","2014:02:22 10:49:01"
"51","13497089513_e91f6bae2c_o.jpg","13497089513_e91f6bae2c_o.jpg",11.4,".",446633,"2020:08:28 17:25:56-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2888,1927,0,8,3,"2 2","2888 1927",5.565176,"crabeater","-64.6820983886722","-62.6283378601083","2014:03:14 00:48:43"
"52","13497137403_4726170ab3_o.jpg","13497137403_4726170ab3_o.jpg",11.4,".",259968,"2020:08:28 17:29:16-04:00","2020:08:30 11:53:35-04:00","2020:08:30 11:53:35-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1934,1446,0,8,3,"2 2","1934 1446",2.796564,"weddell",NA,NA,"2014:03:14 06:23:32"
"53","13497280405_aa1e928d04_o.jpg","13497280405_aa1e928d04_o.jpg",11.4,".",458152,"2020:08:28 17:29:52-04:00","2020:08:30 11:53:14-04:00","2020:08:30 11:53:14-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2302,1537,0,8,3,"2 2","2302 1537",3.538174,"crabeater","-66.8378677368167","-66.5702819824222","2014:03:15 04:58:34"
"54","13497287635_b56fce5a8f_o.jpg","13497287635_b56fce5a8f_o.jpg",11.4,".",1059268,"2020:08:28 17:22:57-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3751,2497,0,8,3,"2 2","3751 2497",9.366247,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 05:40:53"
"55","13497291455_8dec21ba8c_o.jpg","13497291455_8dec21ba8c_o.jpg",11.4,".",1357948,"2020:08:28 17:29:56-04:00","2020:08:30 11:53:09-04:00","2020:08:30 11:53:09-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4411,2939,0,8,3,"2 2","4411 2939",12.963929,"fur","-66.8009033203125","-66.6238403320306","2014:03:15 05:53:48"
"56","13497309065_d22d3c9c5f_o.jpg","13497309065_d22d3c9c5f_o.jpg",11.4,".",609131,"2020:08:28 17:23:43-04:00","2020:08:30 11:53:16-04:00","2020:08:30 11:53:16-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1996,2999,0,8,3,"2 2","1996 2999",5.986004,"fur","-66.8009033203125","-66.6238403320306","2014:03:15 06:22:00"
"57","13497310615_3579083e40_o.jpg","13497310615_3579083e40_o.jpg",11.4,".",1135059,"2020:08:28 17:29:51-04:00","2020:08:30 11:53:16-04:00","2020:08:30 11:53:16-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3369,2241,0,8,3,"2 2","3369 2241",7.549929,"fur","-66.8009033203125","-66.6238403320306","2014:03:15 06:25:45"
"58","13497382433_3b5364de9a_o.jpg","13497382433_3b5364de9a_o.jpg",11.4,".",465467,"2020:08:28 17:28:28-04:00","2020:08:30 11:53:15-04:00","2020:08:30 11:53:15-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2234,1487,0,8,3,"2 2","2234 1487",3.321958,"fur","-66.8009033203125","-66.6238403320306","2014:03:15 05:21:19"
"59","13497389573_ba39a6524b_o.jpg","13497389573_ba39a6524b_o.jpg",11.4,".",1262438,"2020:08:28 17:23:45-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4449,2969,0,8,3,"2 2","4449 2969",13.209081,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 05:49:02"
"60","13497405733_57df175db2_o.jpg","13497405733_57df175db2_o.jpg",11.4,".",327553,"2020:08:28 17:28:05-04:00","2020:08:30 11:53:16-04:00","2020:08:30 11:53:16-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,1951,1300,0,8,3,"2 2","1951 1300",2.5363,"fur","-66.8009033203125","-66.6238403320306","2014:03:15 06:19:19"
"61","13497632774_32c238d43c_o.jpg","13497632774_32c238d43c_o.jpg",11.4,".",823994,"2020:08:28 17:30:58-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2556,1702,0,8,3,"2 2","2556 1702",4.350312,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 05:30:46"
"62","13497635404_a98cf45efe_o.jpg","13497635404_a98cf45efe_o.jpg",11.4,".",1570484,"2020:08:28 17:21:15-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4546,3029,0,8,3,"2 2","4546 3029",13.769834,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 05:40:23"
"63","13497644294_e99bd687f6_o.jpg","13497644294_e99bd687f6_o.jpg",11.4,".",1981169,"2020:08:28 17:27:10-04:00","2020:08:30 11:53:20-04:00","2020:08:30 11:53:20-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4246,2827,0,8,3,"2 2","4246 2827",12.003442,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 05:55:55"
"64","13497648624_db9d56bd6e_o.jpg","13497648624_db9d56bd6e_o.jpg",11.4,".",1772449,"2020:08:28 17:26:06-04:00","2020:08:30 11:53:21-04:00","2020:08:30 11:53:21-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,5184,3456,0,8,3,"2 2","5184 3456",17.915904,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 06:03:18"
"65","13497652624_f44174700c_o.jpg","13497652624_f44174700c_o.jpg",11.4,".",740084,"2020:08:28 17:29:05-04:00","2020:08:30 11:53:15-04:00","2020:08:30 11:53:15-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4134,2759,0,8,3,"2 2","4134 2759",11.405706,"NonSeal","-66.8009033203125","-66.6238403320306","2014:03:15 06:16:53"
"66","13497656644_77d08568dd_o.jpg","13497656644_77d08568dd_o.jpg",11.4,".",950427,"2020:08:28 17:27:28-04:00","2020:08:30 11:53:15-04:00","2020:08:30 11:53:15-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,4208,2804,0,8,3,"2 2","4208 2804",11.799232,"fur","-66.8009033203125","-66.6238403320306","2014:03:15 06:20:24"
"67","13506338515_5f7e24cc1e_o.jpg","13506338515_5f7e24cc1e_o.jpg",11.4,".",522843,"2020:08:28 17:23:55-04:00","2020:08:30 11:53:30-04:00","2020:08:30 11:53:30-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2141,1424,0,8,3,"2 2","2141 1424",3.048784,"leopard","-64.8957366943361","-62.8863410949694","2014:03:17 05:15:29"
"68","13506339445_253dbcb0a3_o.jpg","13506339445_253dbcb0a3_o.jpg",11.4,".",361839,"2020:08:28 17:24:41-04:00","2020:08:30 11:53:10-04:00","2020:08:30 11:53:10-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2138,1421,0,8,3,"2 2","2138 1421",3.038098,"leopard","-64.8957366943361","-62.8863410949694","2014:03:17 05:16:24"
"69","13506340005_99ae3ba5fb_o.jpg","13506340005_99ae3ba5fb_o.jpg",11.4,".",398863,"2020:08:28 17:24:58-04:00","2020:08:30 11:53:19-04:00","2020:08:30 11:53:19-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,2112,1406,0,8,3,"2 2","2112 1406",2.969472,"leopard","-64.8957366943361","-62.8863410949694","2014:03:17 05:18:05"
"70","13506342025_fc09d9fc27_o.jpg","13506342025_fc09d9fc27_o.jpg",11.4,".",698455,"2020:08:28 17:23:29-04:00","2020:08:30 11:53:35-04:00","2020:08:30 11:53:35-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3331,2211,0,8,3,"2 2","3331 2211",7.364841,"weddell","-64.8983917236333","-62.8746681213389","2014:03:17 05:58:41"
"71","13506343525_2b96084ea8_o.jpg","13506343525_2b96084ea8_o.jpg",11.4,".",847464,"2020:08:28 17:31:06-04:00","2020:08:30 11:53:25-04:00","2020:08:30 11:53:25-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3714,2474,0,8,3,"2 2","3714 2474",9.188436,"crabeater","-64.8983917236333","-62.8746681213389","2014:03:17 05:59:42"
"72","13506436223_68462f5494_o.jpg","13506436223_68462f5494_o.jpg",11.4,".",1071462,"2020:08:28 17:28:42-04:00","2020:08:30 11:53:15-04:00","2020:08:30 11:53:14-04:00",666,"JPEG","JPG","image/jpeg","1 1",0,1,1,3744,2496,0,8,3,"2 2","3744 2496",9.345024,"crabeater","-64.8983917236333","-62.8746681213389","2014:03:17 06:04:06"
